plz,name,canton,canton_name,municipality
8934,Knonau,ZH,Zürich,
8942,Oberrieden,ZH,Zürich,
8951,Fahrweid,ZH,Zürich,
8952,Schlieren,ZH,Zürich,
8953,Dietikon,ZH,Zürich,
8954,Geroldswil,ZH,Zürich,
8955,Oetwil an der Limmat,ZH,Zürich,
8956,Killwangen,AG,Aargau,
8957,Spreitenbach,AG,Aargau,
8962,Bergdietikon,AG,Aargau,
8964,Rudolfstetten,AG,Aargau,
8965,Berikon,AG,Aargau,
8966,Oberwil-Lieli,AG,Aargau,
8967,Widen,AG,Aargau,
9000,St. Gallen,SG,St. Gallen,
9008,St. Gallen,SG,St. Gallen,
9010,St. Gallen,SG,St. Gallen,
9011,St. Gallen,SG,St. Gallen,
9012,St. Gallen,AR,Appenzell Ausserrhoden,
9014,St. Gallen,AR,Appenzell Ausserrhoden,
9015,St. Gallen,SG,St. Gallen,
9016,St. Gallen,SG,St. Gallen,
9030,Abtwil SG,SG,St. Gallen,
9030,St. Josefen,SG,St. Gallen,
9032,Engelburg,SG,St. Gallen,
9033,Untereggen,SG,St. Gallen,
9034,Eggersriet,AR,Appenzell Ausserrhoden,
9035,Grub AR,AR,Appenzell Ausserrhoden,
9036,Grub SG,AR,Appenzell Ausserrhoden,
9037,Speicherschwendi,AR,Appenzell Ausserrhoden,
9038,Rehetobel,AR,Appenzell Ausserrhoden,
9042,Speicher,AR,Appenzell Ausserrhoden,
9043,Trogen,AR,Appenzell Ausserrhoden,
9044,Wald AR,AR,Appenzell Ausserrhoden,
9050,Appenzell,AI,Appenzell Innerrhoden,
9050,Appenzell Eggerstanden,AI,Appenzell Innerrhoden,
9050,Appenzell Enggenhütten,AI,Appenzell Innerrhoden,
9050,Appenzell Meistersrüte,AI,Appenzell Innerrhoden,
9050,Appenzell Schlatt,AI,Appenzell Innerrhoden,
9050,Appenzell Steinegg,AI,Appenzell Innerrhoden,
9052,Niederteufen,AR,Appenzell Ausserrhoden,
9053,Teufen AR,AR,Appenzell Ausserrhoden,
9054,Haslen AI,AI,Appenzell Innerrhoden,
9055,Bühler,AR,Appenzell Ausserrhoden,
9056,Gais,AR,Appenzell Ausserrhoden,
9057,Schwende,AI,Appenzell Innerrhoden,
9057,Wasserauen,AI,Appenzell Innerrhoden,
9057,Weissbad,AI,Appenzell Innerrhoden,
9058,Brülisau,AI,Appenzell Innerrhoden,
9062,Lustmühle,AR,Appenzell Ausserrhoden,
9063,Stein AR,AR,Appenzell Ausserrhoden,
9064,Hundwil,AR,Appenzell Ausserrhoden,
9100,Herisau,AR,Appenzell Ausserrhoden,
9103,Schwellbrunn,AR,Appenzell Ausserrhoden,
9104,Waldstatt,AR,Appenzell Ausserrhoden,
9105,Schönengrund,AR,Appenzell Ausserrhoden,
9107,Urnäsch,AR,Appenzell Ausserrhoden,
9108,Gonten,AR,Appenzell Ausserrhoden,
9108,Gontenbad,AI,Appenzell Innerrhoden,
9108,Jakobsbad,AI,Appenzell Innerrhoden,
9112,Schachen b. Herisau,AR,Appenzell Ausserrhoden,
9113,Degersheim,AR,Appenzell Ausserrhoden,
9114,Hoffeld,SG,St. Gallen,
9115,Dicken,SG,St. Gallen,
9116,Wolfertswil,SG,St. Gallen,
9122,Ebersol,SG,St. Gallen,
9122,Mogelsberg,SG,St. Gallen,
9123,Nassen,SG,St. Gallen,
9125,Brunnadern,SG,St. Gallen,
9126,Necker,SG,St. Gallen,
9127,St. Peterzell,SG,St. Gallen,
9200,Gossau SG,AR,Appenzell Ausserrhoden,
9203,Niederwil SG,SG,St. Gallen,
9204,Andwil SG,SG,St. Gallen,
9205,Waldkirch,SG,St. Gallen,
9212,Arnegg,SG,St. Gallen,
9213,Hauptwil,SG,St. Gallen,
9214,Kradolf,TG,Thurgau,
9215,Buhwil,TG,Thurgau,
9215,Schönenberg an der Thur,TG,Thurgau,
9216,Heldswil,TG,Thurgau,
9216,Hohentannen,TG,Thurgau,
9217,Neukirch an der Thur,TG,Thurgau,
9220,Bischofszell,SG,St. Gallen,
9223,Schweizersholz,SG,St. Gallen,
9223,Halden,TG,Thurgau,
9225,St. Pelagiberg,TG,Thurgau,
9225,Wilen (Gottshaus),TG,Thurgau,
9230,Flawil,SG,St. Gallen,
9231,Egg (Flawil),SG,St. Gallen,
9240,Niederglatt SG,SG,St. Gallen,
9240,Uzwil,SG,St. Gallen,
9242,Oberuzwil,SG,St. Gallen,
9243,Jonschwil,SG,St. Gallen,
9244,Niederuzwil,SG,St. Gallen,
9245,Oberbüren,SG,St. Gallen,
9245,Sonnental,SG,St. Gallen,
9246,Niederbüren,SG,St. Gallen,
9247,Henau,SG,St. Gallen,
9248,Bichwil,SG,St. Gallen,
9249,Algetshausen,SG,St. Gallen,
9249,Niederstetten,SG,St. Gallen,
9249,Oberstetten,SG,St. Gallen,
9300,Wittenbach,SG,St. Gallen,
9304,Bernhardzell,SG,St. Gallen,
9305,Berg SG,SG,St. Gallen,
9306,Freidorf TG,SG,St. Gallen,
9308,Lömmenschwil,SG,St. Gallen,
9312,Häggenschwil,SG,St. Gallen,
9313,Muolen,SG,St. Gallen,
9314,Steinebrunn,TG,Thurgau,
9315,Winden,SG,St. Gallen,
9315,Neukirch (Egnach),TG,Thurgau,
9320,Arbon,TG,Thurgau,
9320,Frasnacht,TG,Thurgau,
9320,Stachen,TG,Thurgau,
9322,Egnach,TG,Thurgau,
9323,Steinach,SG,St. Gallen,
9325,Roggwil TG,TG,Thurgau,
9326,Horn,SG,St. Gallen,
9327,Tübach,SG,St. Gallen,
9400,Rorschach,SG,St. Gallen,
9402,Mörschwil,SG,St. Gallen,
9403,Goldach,SG,St. Gallen,
9404,Rorschacherberg,SG,St. Gallen,
9405,Wienacht-Tobel,AR,Appenzell Ausserrhoden,
9410,Heiden,AR,Appenzell Ausserrhoden,
9411,Reute AR,AR,Appenzell Ausserrhoden,
9411,Schachen b. Reute,AR,Appenzell Ausserrhoden,
9413,Oberegg,AR,Appenzell Ausserrhoden,
9422,Staad SG,SG,St. Gallen,
9423,Altenrhein,SG,St. Gallen,
9424,Rheineck,SG,St. Gallen,
9425,Thal,AR,Appenzell Ausserrhoden,
9426,Lutzenberg,AR,Appenzell Ausserrhoden,
9427,Wolfhalden,AR,Appenzell Ausserrhoden,
9428,Walzenhausen,AR,Appenzell Ausserrhoden,
9430,St. Margrethen SG,SG,St. Gallen,
9434,Au SG,SG,St. Gallen,
9435,Heerbrugg,SG,St. Gallen,
9436,Balgach,SG,St. Gallen,
9437,Marbach SG,AR,Appenzell Ausserrhoden,
9442,Berneck,AI,Appenzell Innerrhoden,
9442,Büriswilen,AI,Appenzell Innerrhoden,
9443,Widnau,SG,St. Gallen,
9444,Diepoldsau,SG,St. Gallen,
9445,Rebstein,SG,St. Gallen,
9450,Altstätten SG,AR,Appenzell Ausserrhoden,
9450,Lüchingen,AI,Appenzell Innerrhoden,
9451,Kriessern,SG,St. Gallen,
9452,Hinterforst,SG,St. Gallen,
9453,Eichberg,SG,St. Gallen,
9462,Montlingen,SG,St. Gallen,
9463,Oberriet SG,SG,St. Gallen,
9464,Lienz,SG,St. Gallen,
9464,Rüthi (Rheintal),SG,St. Gallen,
9465,Salez,SG,St. Gallen,
9466,Sennwald,SG,St. Gallen,
9467,Frümsen,AI,Appenzell Innerrhoden,
9468,Sax,SG,St. Gallen,
9469,Haag (Rheintal),SG,St. Gallen,
9470,Buchs SG,SG,St. Gallen,
9470,Werdenberg,SG,St. Gallen,
9472,Grabs,SG,St. Gallen,
9472,Grabserberg,SG,St. Gallen,
9473,Gams,SG,St. Gallen,
9475,Sevelen,SG,St. Gallen,
9476,Fontnas,SG,St. Gallen,
9476,Weite,SG,St. Gallen,
9477,Trübbach,SG,St. Gallen,
9478,Azmoos,SG,St. Gallen,
9479,Gretschins,SG,St. Gallen,
9479,Malans SG,SG,St. Gallen,
9479,Oberschan,SG,St. Gallen,
9500,Wil SG,SG,St. Gallen,
9502,Braunau,TG,Thurgau,
9503,Lanterswil,TG,Thurgau,
9503,Stehrenberg,TG,Thurgau,
9504,Friltschen,TG,Thurgau,
9506,Lommis,TG,Thurgau,
9507,Stettfurt,TG,Thurgau,
9508,Weingarten-Kalthäusern,TG,Thurgau,
9512,Rossrüti,SG,St. Gallen,
9514,Wuppenau,SG,St. Gallen,
9515,Hosenruck,SG,St. Gallen,
9517,Mettlen,TG,Thurgau,
9523,Züberwangen,SG,St. Gallen,
9524,Zuzwil SG,SG,St. Gallen,
9525,Lenggenwil,SG,St. Gallen,
9526,Zuckenriet,SG,St. Gallen,
9527,Niederhelfenschwil,SG,St. Gallen,
9532,Rickenbach b. Wil,SG,St. Gallen,
9533,Dietschwil,SG,St. Gallen,
9533,Kirchberg SG,SG,St. Gallen,
9534,Gähwil,SG,St. Gallen,
9535,Wilen b. Wil,TG,Thurgau,
9536,Schwarzenbach SG,SG,St. Gallen,
9542,Münchwilen TG,TG,Thurgau,
9543,St. Margarethen TG,SG,St. Gallen,
9545,Wängi,TG,Thurgau,
9546,Tuttwil,TG,Thurgau,
9547,Wittenwil,TG,Thurgau,
9548,Matzingen,TG,Thurgau,
9552,Bronschhofen,SG,St. Gallen,
9553,Bettwiesen,TG,Thurgau,
9554,Tägerschen,TG,Thurgau,
9555,Tobel,TG,Thurgau,
9556,Affeltrangen,TG,Thurgau,
9556,Zezikon,TG,Thurgau,
9562,Buch b. Märwil,TG,Thurgau,
9562,Märwil,TG,Thurgau,
9565,Bussnang,TG,Thurgau,
9565,Oberbussnang,TG,Thurgau,
9565,Oppikon,TG,Thurgau,
9565,Rothenhausen,TG,Thurgau,
9565,Schmidshof,TG,Thurgau,
9573,Littenheid,TG,Thurgau,
9601,Lütisburg Station,SG,St. Gallen,
9602,Bazenheid,SG,St. Gallen,
9602,Müselbach,SG,St. Gallen,
9604,Lütisburg,SG,St. Gallen,
9604,Oberrindal,SG,St. Gallen,
9604,Unterrindal,SG,St. Gallen,
9606,Bütschwil,SG,St. Gallen,
9607,Mosnang,SG,St. Gallen,
9608,Ganterschwil,SG,St. Gallen,
9612,Dreien,SG,St. Gallen,
9613,Mühlrüti,SG,St. Gallen,
9614,Libingen,SG,St. Gallen,
9615,Dietfurt,SG,St. Gallen,
9620,Lichtensteig,SG,St. Gallen,
9621,Oberhelfenschwil,SG,St. Gallen,
9622,Krinau,SG,St. Gallen,
9630,Wattwil,SG,St. Gallen,
9631,Ulisbach,SG,St. Gallen,
9633,Bächli (Hemberg),SG,St. Gallen,
9633,Hemberg,SG,St. Gallen,
9642,Ebnat-Kappel,SG,St. Gallen,
9643,Krummenau,SG,St. Gallen,
9650,Nesslau,SG,St. Gallen,
9651,Ennetbühl,SG,St. Gallen,
9652,Neu St. Johann,SG,St. Gallen,
9655,Stein SG,SG,St. Gallen,
9656,Alt St. Johann,SG,St. Gallen,
9657,Unterwasser,SG,St. Gallen,
9658,Wildhaus,SG,St. Gallen,
